side,setup_type,bridge_type,entry_variant,setup_tier,planned_entry_price,planned_stop_price,planned_target_price,partial_target_price,runner_target_price,stop_points,tp_points,planned_rr,entry_price,exit_price,entry_time,exit_time,return_pct,pnl,symbol,exchange,timeframe,report_contracts,dollars_per_point,entry_time_et,exit_time_et,entry_time_et_naive,exit_time_et_naive,entry_month_et,exit_month_et,calendar_exit_date_et,exit_apex_session_date,realized_points,gross_pnl_dollars_dynamic,planned_target_dollars_dynamic
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,25337.75,25311.75,25394.0,25361.75,25394.0,26.0,56.25,2.1634615384615383,25337.25,25311.75,2025-10-10 00:54:00,2025-10-10 03:55:00,-0.001006423349021679,-76.5,NQ,tradovate,1m,5,10.0,2025-10-09 20:54:00-04:00,2025-10-09 23:55:00-04:00,2025-10-09 20:54:00,2025-10-09 23:55:00,2025-10,2025-10,2025-10-09,2025-10-09,-25.5,-255.0,562.5
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,24668.75,24757.2625,24524.725,24602.2375,24524.725,88.51250000000073,144.02500000000146,1.627171303488211,24669.25,24576.5,2025-10-10 17:47:00,2025-10-10 18:55:00,0.0037597413784367095,185.5,NQ,tradovate,1m,5,10.0,2025-10-10 13:47:00-04:00,2025-10-10 14:55:00-04:00,2025-10-10 13:47:00,2025-10-10 14:55:00,2025-10,2025-10,2025-10-10,2025-10-09,92.75,927.5,1440.2500000000146
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,45904.75,45979.75,45754.75,45829.75,45754.75,75.0,150.0,2.0,45906.0,45831.0,2025-10-10 18:53:00,2025-10-10 19:28:00,0.0016337733629591122,75.0,MYM,tradovate,1m,5,2.5,2025-10-10 14:53:00-04:00,2025-10-10 15:28:00-04:00,2025-10-10 14:53:00,2025-10-10 15:28:00,2025-10,2025-10,2025-10-10,2025-10-09,75.0,187.5,375.0
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,24668.75,24757.2625,24524.725,24602.2375,24524.725,88.51250000000073,144.02500000000146,1.627171303488211,24669.25,24524.725,2025-10-10 17:47:00,2025-10-10 19:28:00,0.005858508061655776,289.0500000000029,NQ,tradovate,1m,5,10.0,2025-10-10 13:47:00-04:00,2025-10-10 15:28:00-04:00,2025-10-10 13:47:00,2025-10-10 15:28:00,2025-10,2025-10,2025-10-10,2025-10-09,144.52500000000146,1445.2500000000146,1440.2500000000146
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,6635.0,6652.616964285714,6601.266071428572,6618.383035714286,6601.266071428572,17.616964285713948,33.733928571427896,1.9148547970199163,6635.0,6613.75,2025-10-10 18:53:00,2025-10-10 19:36:00,0.0032027128862095466,170.0,MES,tradovate,1m,5,25.0,2025-10-10 14:53:00-04:00,2025-10-10 15:36:00-04:00,2025-10-10 14:53:00,2025-10-10 15:36:00,2025-10,2025-10,2025-10-10,2025-10-09,21.25,531.25,843.3482142856974
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,45904.75,45979.75,45754.75,45829.75,45754.75,75.0,150.0,2.0,45906.0,45754.75,2025-10-10 18:53:00,2025-10-10 19:38:00,0.003294776281967504,151.25,MYM,tradovate,1m,5,2.5,2025-10-10 14:53:00-04:00,2025-10-10 15:38:00-04:00,2025-10-10 14:53:00,2025-10-10 15:38:00,2025-10,2025-10,2025-10-10,2025-10-09,151.25,378.125,375.0
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,6635.0,6652.616964285714,6601.266071428572,6618.383035714286,6601.266071428572,17.616964285713948,33.733928571427896,1.9148547970199163,6635.0,6601.266071428572,2025-10-10 18:53:00,2025-10-10 19:54:00,0.0050842394229733134,236.13749999999527,MES,tradovate,1m,5,25.0,2025-10-10 14:53:00-04:00,2025-10-10 15:54:00-04:00,2025-10-10 14:53:00,2025-10-10 15:54:00,2025-10,2025-10,2025-10-10,2025-10-09,33.733928571427896,843.3482142856974,843.3482142856974
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,4058.95,4041.2492857142856,4094.351428571428,4076.650714285714,4094.351428571428,17.700714285714184,35.40142857142837,2.0,4059.0,4077.7,2025-10-13 00:29:00,2025-10-13 05:05:00,0.004607046070460585,224.39999999999782,MGC,tradovate,1m,5,50.0,2025-10-12 20:29:00-04:00,2025-10-13 01:05:00-04:00,2025-10-12 20:29:00,2025-10-13 01:05:00,2025-10,2025-10,2025-10-13,2025-10-12,18.699999999999818,934.9999999999909,1770.0714285714184
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,4058.95,4041.2492857142856,4094.351428571428,4076.650714285714,4094.351428571428,17.700714285714184,35.40142857142837,2.0,4059.0,4094.351428571428,2025-10-13 00:29:00,2025-10-13 05:33:00,0.008709393587442271,424.21714285713824,MGC,tradovate,1m,5,50.0,2025-10-12 20:29:00-04:00,2025-10-13 01:33:00-04:00,2025-10-12 20:29:00,2025-10-13 01:33:00,2025-10,2025-10,2025-10-13,2025-10-12,35.35142857142819,1767.5714285714093,1770.0714285714184
LONG,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,4089.5,4078.1282142857144,4178.7,4097.971785714286,4178.7,11.37178571428558,89.19999999999982,7.843974749536838,4089.7,4101.5,2025-10-13 06:23:00,2025-10-13 10:51:00,0.0028852972100643637,141.60000000000218,MGC,tradovate,1m,5,50.0,2025-10-13 02:23:00-04:00,2025-10-13 06:51:00-04:00,2025-10-13 02:23:00,2025-10-13 06:51:00,2025-10,2025-10,2025-10-13,2025-10-12,11.800000000000182,590.0000000000091,4459.999999999991
LONG,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,4089.5,4078.1282142857144,4178.7,4097.971785714286,4178.7,11.37178571428558,89.19999999999982,7.843974749536838,4089.7,4178.7,2025-10-13 06:23:00,2025-10-14 04:05:00,0.02176198743184088,1068.0,MGC,tradovate,1m,5,50.0,2025-10-13 02:23:00-04:00,2025-10-14 00:05:00-04:00,2025-10-13 02:23:00,2025-10-14 00:05:00,2025-10,2025-10,2025-10-14,2025-10-13,89.0,4450.0,4459.999999999991
SHORT,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,46084.75,46159.75,45662.0,46009.75,45662.0,75.0,422.75,5.636666666666667,46085.0,45998.0,2025-10-14 06:41:00,2025-10-14 07:07:00,0.0018878159921883464,87.0,MYM,tradovate,1m,5,2.5,2025-10-14 02:41:00-04:00,2025-10-14 03:07:00-04:00,2025-10-14 02:41:00,2025-10-14 03:07:00,2025-10,2025-10,2025-10-14,2025-10-13,87.0,217.5,1056.875
SHORT,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,46084.75,46159.75,45662.0,46009.75,45662.0,75.0,422.75,5.636666666666667,46085.0,46085.0,2025-10-14 06:41:00,2025-10-14 08:30:00,-0.0,-0.0,MYM,tradovate,1m,5,2.5,2025-10-14 02:41:00-04:00,2025-10-14 04:30:00-04:00,2025-10-14 02:41:00,2025-10-14 04:30:00,2025-10,2025-10,2025-10-14,2025-10-13,0.0,0.0,1056.875
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,4206.3,4201.877142857143,4214.695714285714,4210.422857142857,4214.695714285714,4.422857142857538,8.395714285713439,1.8982558139531274,4206.2,4201.877142857143,2025-10-15 03:47:00,2025-10-15 04:03:00,-0.001027734568697869,-99.425714285715,MGC,tradovate,1m,5,50.0,2025-10-14 23:47:00-04:00,2025-10-15 00:03:00-04:00,2025-10-14 23:47:00,2025-10-15 00:03:00,2025-10,2025-10,2025-10-15,2025-10-14,-4.322857142857174,-216.1428571428587,419.78571428567193
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,4211.1,4204.012857142858,4255.3,4217.487142857142,4255.3,7.08714285714268,44.19999999999982,6.236645837532885,4211.1,4218.2,2025-10-15 06:11:00,2025-10-15 07:10:00,0.001686020279736855,85.19999999999345,MGC,tradovate,1m,5,50.0,2025-10-15 02:11:00-04:00,2025-10-15 03:10:00-04:00,2025-10-15 02:11:00,2025-10-15 03:10:00,2025-10,2025-10,2025-10-15,2025-10-14,7.099999999999454,354.9999999999727,2209.999999999991
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,4211.1,4204.012857142858,4255.3,4217.487142857142,4255.3,7.08714285714268,44.19999999999982,6.236645837532885,4211.1,4211.1,2025-10-15 06:11:00,2025-10-15 09:19:00,0.0,0.0,MGC,tradovate,1m,5,50.0,2025-10-15 02:11:00-04:00,2025-10-15 05:19:00-04:00,2025-10-15 02:11:00,2025-10-15 05:19:00,2025-10,2025-10,2025-10-15,2025-10-14,0.0,0.0,2209.999999999991
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,4244.2,4240.15,4255.3,4248.15,4255.3,4.050000000000182,11.100000000000364,2.7407407407407076,4244.3,4240.15,2025-10-16 02:01:00,2025-10-16 02:33:00,-0.0009777819664020804,-95.45000000001255,MGC,tradovate,1m,5,50.0,2025-10-15 22:01:00-04:00,2025-10-15 22:33:00-04:00,2025-10-15 22:01:00,2025-10-15 22:33:00,2025-10,2025-10,2025-10-15,2025-10-15,-4.150000000000546,-207.50000000002728,555.0000000000182
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,46473.0,46557.75,45662.0,46407.75,45662.0,84.75,811.0,9.569321533923304,46475.0,46557.75,2025-10-16 03:16:00,2025-10-16 06:50:00,-0.0017805271651425425,-165.5,MYM,tradovate,1m,5,2.5,2025-10-15 23:16:00-04:00,2025-10-16 02:50:00-04:00,2025-10-15 23:16:00,2025-10-16 02:50:00,2025-10,2025-10,2025-10-16,2025-10-15,-82.75,-206.875,2027.5
SHORT,NYAM_CONTINUATION,C2C3,PULLBACK_1M,A,46517.0,46606.75,45998.0,46456.75,45998.0,89.75,519.0,5.782729805013927,46515.0,46606.75,2025-10-16 14:25:00,2025-10-16 14:42:00,-0.0019724819950552863,-183.5,MYM,tradovate,1m,5,2.5,2025-10-16 10:25:00-04:00,2025-10-16 10:42:00-04:00,2025-10-16 10:25:00,2025-10-16 10:42:00,2025-10,2025-10,2025-10-16,2025-10-15,-91.75,-229.375,1297.5
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,24696.5,24855.369642857142,24378.760714285716,24537.630357142858,24378.760714285716,158.86964285714203,317.73928571428405,2.0,24699.0,24855.369642857142,2025-10-16 18:13:00,2025-10-16 22:10:00,-0.0063310110877825565,-625.4785714285681,NQ,tradovate,1m,5,10.0,2025-10-16 14:13:00-04:00,2025-10-16 18:10:00-04:00,2025-10-16 14:13:00,2025-10-16 18:10:00,2025-10,2025-10,2025-10-16,2025-10-16,-156.36964285714203,-1563.6964285714203,3177.3928571428405
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,4369.05,4364.892857142858,4383.5,4373.207142857143,4383.5,4.157142857142389,14.449999999999818,3.475945017182478,4368.9,4373.7,2025-10-17 03:42:00,2025-10-17 03:51:00,0.0010986747236145789,52.800000000002,MGC,tradovate,1m,5,50.0,2025-10-16 23:42:00-04:00,2025-10-16 23:51:00-04:00,2025-10-16 23:42:00,2025-10-16 23:51:00,2025-10,2025-10,2025-10-16,2025-10-16,4.800000000000182,240.0000000000091,722.4999999999909
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,4369.05,4364.892857142858,4383.5,4373.207142857143,4383.5,4.157142857142389,14.449999999999818,3.475945017182478,4368.9,4383.5,2025-10-17 03:42:00,2025-10-17 04:02:00,0.0033418022843278994,160.600000000004,MGC,tradovate,1m,5,50.0,2025-10-16 23:42:00-04:00,2025-10-17 00:02:00-04:00,2025-10-16 23:42:00,2025-10-17 00:02:00,2025-10,2025-10,2025-10-17,2025-10-16,14.600000000000364,730.0000000000182,722.4999999999909
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,24638.75,24693.666964285716,24410.0,24583.833035714284,24410.0,54.91696428571595,228.75,4.165379550294962,24638.75,24581.25,2025-10-17 06:22:00,2025-10-17 06:49:00,0.002333722287047868,115.0,NQ,tradovate,1m,5,10.0,2025-10-17 02:22:00-04:00,2025-10-17 02:49:00-04:00,2025-10-17 02:22:00,2025-10-17 02:49:00,2025-10,2025-10,2025-10-17,2025-10-16,57.5,575.0,2287.5
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,6643.0,6677.296428571429,6579.657142857142,6612.203571428571,6579.657142857142,34.296428571428805,63.34285714285761,1.8469228366135593,6642.75,6607.25,2025-10-16 18:13:00,2025-10-17 07:02:00,0.0053441722178314555,284.0,MES,tradovate,1m,5,25.0,2025-10-16 14:13:00-04:00,2025-10-17 03:02:00-04:00,2025-10-16 14:13:00,2025-10-17 03:02:00,2025-10,2025-10,2025-10-17,2025-10-16,35.5,887.5,1583.5714285714403
SHORT,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,45945.75,46020.75,45609.0,45870.75,45609.0,75.0,336.75,4.49,45943.0,45850.0,2025-10-17 06:21:00,2025-10-17 07:02:00,0.0020242474370415486,93.0,MYM,tradovate,1m,5,2.5,2025-10-17 02:21:00-04:00,2025-10-17 03:02:00-04:00,2025-10-17 02:21:00,2025-10-17 03:02:00,2025-10,2025-10,2025-10-17,2025-10-16,93.0,232.5,841.875
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,6643.0,6677.296428571429,6579.657142857142,6612.203571428571,6579.657142857142,34.296428571428805,63.34285714285761,1.8469228366135593,6642.75,6579.657142857142,2025-10-16 18:13:00,2025-10-17 07:20:00,0.009498002655956905,441.6500000000033,MES,tradovate,1m,5,25.0,2025-10-16 14:13:00-04:00,2025-10-17 03:20:00-04:00,2025-10-16 14:13:00,2025-10-17 03:20:00,2025-10,2025-10,2025-10-17,2025-10-16,63.09285714285761,1577.3214285714403,1583.5714285714403
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6585.75,6595.75,6565.75,6575.75,6565.75,10.0,20.0,2.0,6586.0,6575.5,2025-10-17 07:57:00,2025-10-17 08:15:00,0.0015942909201336342,84.0,MES,tradovate,1m,5,25.0,2025-10-17 03:57:00-04:00,2025-10-17 04:15:00-04:00,2025-10-17 03:57:00,2025-10-17 04:15:00,2025-10,2025-10,2025-10-17,2025-10-16,10.5,262.5,500.0
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6585.75,6595.75,6565.75,6575.75,6565.75,10.0,20.0,2.0,6586.0,6586.0,2025-10-17 07:57:00,2025-10-17 08:26:00,-0.0,-0.0,MES,tradovate,1m,5,25.0,2025-10-17 03:57:00-04:00,2025-10-17 04:26:00-04:00,2025-10-17 03:57:00,2025-10-17 04:26:00,2025-10,2025-10,2025-10-17,2025-10-16,0.0,0.0,500.0
SHORT,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,45945.75,46020.75,45609.0,45870.75,45609.0,75.0,336.75,4.49,45943.0,45943.0,2025-10-17 06:21:00,2025-10-17 11:09:00,-0.0,-0.0,MYM,tradovate,1m,5,2.5,2025-10-17 02:21:00-04:00,2025-10-17 07:09:00-04:00,2025-10-17 02:21:00,2025-10-17 07:09:00,2025-10,2025-10,2025-10-17,2025-10-16,0.0,0.0,841.875
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,24638.75,24693.666964285716,24410.0,24583.833035714284,24410.0,54.91696428571595,228.75,4.165379550294962,24638.75,24638.75,2025-10-17 06:22:00,2025-10-17 11:09:00,-0.0,-0.0,NQ,tradovate,1m,5,10.0,2025-10-17 02:22:00-04:00,2025-10-17 07:09:00-04:00,2025-10-17 02:22:00,2025-10-17 07:09:00,2025-10,2025-10,2025-10-17,2025-10-16,0.0,0.0,2287.5
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,25339.0,25309.485714285714,25384.52857142857,25359.514285714286,25384.52857142857,29.514285714285506,45.52857142857101,1.5425943852855728,25339.0,25309.485714285714,2025-10-21 00:28:00,2025-10-21 04:55:00,-0.0011647770517496658,-88.54285714285652,NQ,tradovate,1m,5,10.0,2025-10-20 20:28:00-04:00,2025-10-21 00:55:00-04:00,2025-10-20 20:28:00,2025-10-21 00:55:00,2025-10,2025-10,2025-10-21,2025-10-20,-29.514285714285506,-295.14285714285506,455.2857142857101
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,6781.75,6770.75,6800.75,6790.75,6800.75,11.0,19.0,1.7272727272727273,6781.75,6770.75,2025-10-21 00:28:00,2025-10-21 05:43:00,-0.001622000221181863,-154.0,MES,tradovate,1m,5,25.0,2025-10-20 20:28:00-04:00,2025-10-21 01:43:00-04:00,2025-10-20 20:28:00,2025-10-21 01:43:00,2025-10,2025-10,2025-10-21,2025-10-20,-11.0,-275.0,475.0
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,47108.25,47033.25,47258.25,47183.25,47258.25,75.0,150.0,2.0,47109.0,47188.0,2025-10-22 01:09:00,2025-10-22 04:19:00,0.0016769619393322,79.0,MYM,tradovate,1m,5,2.5,2025-10-21 21:09:00-04:00,2025-10-22 00:19:00-04:00,2025-10-21 21:09:00,2025-10-22 00:19:00,2025-10,2025-10,2025-10-22,2025-10-21,79.0,197.5,375.0
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,47108.25,47033.25,47258.25,47183.25,47258.25,75.0,150.0,2.0,47109.0,47033.25,2025-10-22 01:09:00,2025-10-22 13:34:00,-0.0016079729987900082,-75.75,MYM,tradovate,1m,5,2.5,2025-10-21 21:09:00-04:00,2025-10-22 09:34:00-04:00,2025-10-21 21:09:00,2025-10-22 09:34:00,2025-10,2025-10,2025-10-22,2025-10-21,-75.75,-189.375,375.0
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,25101.25,25074.25,25348.5,25124.25,25348.5,27.0,247.25,9.157407407407407,25101.25,25074.25,2025-10-23 02:17:00,2025-10-23 03:42:00,-0.0010756436432448613,-81.0,NQ,tradovate,1m,5,10.0,2025-10-22 22:17:00-04:00,2025-10-22 23:42:00-04:00,2025-10-22 22:17:00,2025-10-22 23:42:00,2025-10,2025-10,2025-10-22,2025-10-22,-27.0,-270.0,2472.5
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6747.75,6737.5,6790.0,6757.5,6790.0,10.25,42.25,4.121951219512195,6748.0,6737.5,2025-10-23 02:17:00,2025-10-23 09:20:00,-0.001556016597510368,-147.0,MES,tradovate,1m,5,25.0,2025-10-22 22:17:00-04:00,2025-10-23 05:20:00-04:00,2025-10-22 22:17:00,2025-10-23 05:20:00,2025-10,2025-10,2025-10-23,2025-10-22,-10.5,-262.5,1056.25
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,25305.75,25280.75,25355.75,25330.75,25355.75,25.0,50.0,2.0,25305.25,25330.5,2025-10-24 01:03:00,2025-10-24 04:01:00,0.0009978166585984383,50.5,NQ,tradovate,1m,5,10.0,2025-10-23 21:03:00-04:00,2025-10-24 00:01:00-04:00,2025-10-23 21:03:00,2025-10-24 00:01:00,2025-10,2025-10,2025-10-24,2025-10-23,25.25,252.5,500.0
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,25305.75,25280.75,25355.75,25330.75,25355.75,25.0,50.0,2.0,25305.25,25355.75,2025-10-24 01:03:00,2025-10-24 06:04:00,0.0019956333171970986,50.5,NQ,tradovate,1m,5,10.0,2025-10-23 21:03:00-04:00,2025-10-24 02:04:00-04:00,2025-10-23 21:03:00,2025-10-24 02:04:00,2025-10,2025-10,2025-10-24,2025-10-23,50.5,505.0,500.0
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6782.5,6772.25,6802.25,6792.25,6802.25,10.25,19.75,1.9268292682926829,6782.5,6793.5,2025-10-24 01:06:00,2025-10-24 06:05:00,0.0016218208625138342,77.0,MES,tradovate,1m,5,25.0,2025-10-23 21:06:00-04:00,2025-10-24 02:05:00-04:00,2025-10-23 21:06:00,2025-10-24 02:05:00,2025-10,2025-10,2025-10-24,2025-10-23,11.0,275.0,493.75
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,46949.0,46873.25,47203.0,47023.25,47203.0,75.75,254.0,3.3531353135313533,46949.0,47024.0,2025-10-24 02:02:00,2025-10-24 06:16:00,0.0015974781145497996,75.0,MYM,tradovate,1m,5,2.5,2025-10-23 22:02:00-04:00,2025-10-24 02:16:00-04:00,2025-10-23 22:02:00,2025-10-24 02:16:00,2025-10,2025-10,2025-10-24,2025-10-23,75.0,187.5,635.0
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4107.35,4113.311428571429,4056.1,4101.388571428572,4056.1,5.961428571428769,51.250000000000455,8.596932662353014,4107.7,4099.3,2025-10-24 06:56:00,2025-10-24 07:37:00,0.0020449399907489507,100.79999999999563,MGC,tradovate,1m,5,50.0,2025-10-24 02:56:00-04:00,2025-10-24 03:37:00-04:00,2025-10-24 02:56:00,2025-10-24 03:37:00,2025-10,2025-10,2025-10-24,2025-10-23,8.399999999999636,419.9999999999818,2562.5000000000227
LONG,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,25345.75,25320.75,25548.75,25370.75,25548.75,25.0,203.0,8.12,25343.75,25370.0,2025-10-24 08:25:00,2025-10-24 08:49:00,0.0010357583230580225,52.5,NQ,tradovate,1m,5,10.0,2025-10-24 04:25:00-04:00,2025-10-24 04:49:00-04:00,2025-10-24 04:25:00,2025-10-24 04:49:00,2025-10,2025-10,2025-10-24,2025-10-23,26.25,262.5,2030.0
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6782.5,6772.25,6802.25,6792.25,6802.25,10.25,19.75,1.9268292682926829,6782.5,6802.25,2025-10-24 01:06:00,2025-10-24 12:30:00,0.00291190563951349,138.25,MES,tradovate,1m,5,25.0,2025-10-23 21:06:00-04:00,2025-10-24 08:30:00-04:00,2025-10-23 21:06:00,2025-10-24 08:30:00,2025-10,2025-10,2025-10-24,2025-10-23,19.75,493.75,493.75
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4107.35,4113.311428571429,4056.1,4101.388571428572,4056.1,5.961428571428769,51.250000000000455,8.596932662353014,4107.7,4107.7,2025-10-24 06:56:00,2025-10-24 12:30:00,-0.0,-0.0,MGC,tradovate,1m,5,50.0,2025-10-24 02:56:00-04:00,2025-10-24 08:30:00-04:00,2025-10-24 02:56:00,2025-10-24 08:30:00,2025-10,2025-10,2025-10-24,2025-10-23,0.0,0.0,2562.5000000000227
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,46949.0,46873.25,47203.0,47023.25,47203.0,75.75,254.0,3.3531353135313533,46949.0,47203.0,2025-10-24 02:02:00,2025-10-24 12:30:00,0.005410125881275318,254.0,MYM,tradovate,1m,5,2.5,2025-10-23 22:02:00-04:00,2025-10-24 08:30:00-04:00,2025-10-23 22:02:00,2025-10-24 08:30:00,2025-10,2025-10,2025-10-24,2025-10-23,254.0,635.0,635.0
LONG,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,25345.75,25320.75,25548.75,25370.75,25548.75,25.0,203.0,8.12,25343.75,25548.75,2025-10-24 08:25:00,2025-10-24 16:20:00,0.008088779284833647,205.0,NQ,tradovate,1m,5,10.0,2025-10-24 04:25:00-04:00,2025-10-24 12:20:00-04:00,2025-10-24 04:25:00,2025-10-24 12:20:00,2025-10,2025-10,2025-10-24,2025-10-23,205.0,2050.0,2030.0
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,47683.0,47601.25,47826.25,47751.25,47826.25,81.75,143.25,1.7522935779816513,47685.0,47601.25,2025-10-27 00:12:00,2025-10-27 02:08:00,-0.0017563175002621723,-167.5,MYM,tradovate,1m,5,2.5,2025-10-26 20:12:00-04:00,2025-10-26 22:08:00-04:00,2025-10-26 20:12:00,2025-10-26 22:08:00,2025-10,2025-10,2025-10-26,2025-10-26,-83.75,-209.375,358.125
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,25726.5,25698.5,25773.5,25748.5,25773.5,28.0,47.0,1.6785714285714286,25726.0,25755.5,2025-10-27 01:23:00,2025-10-27 03:11:00,0.001146699836741094,59.0,NQ,tradovate,1m,5,10.0,2025-10-26 21:23:00-04:00,2025-10-26 23:11:00-04:00,2025-10-26 21:23:00,2025-10-26 23:11:00,2025-10,2025-10,2025-10-26,2025-10-26,29.5,295.0,470.0
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,25726.5,25698.5,25773.5,25748.5,25773.5,28.0,47.0,1.6785714285714286,25726.0,25773.5,2025-10-27 01:23:00,2025-10-27 05:11:00,0.0018463810930575697,47.5,NQ,tradovate,1m,5,10.0,2025-10-26 21:23:00-04:00,2025-10-27 01:11:00-04:00,2025-10-26 21:23:00,2025-10-27 01:11:00,2025-10,2025-10,2025-10-27,2025-10-26,47.5,475.0,470.0
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,6874.5,6864.5,6894.5,6884.5,6894.5,10.0,20.0,2.0,6873.75,6883.5,2025-10-27 00:11:00,2025-10-27 05:57:00,0.0014184397163119478,68.25,MES,tradovate,1m,5,25.0,2025-10-26 20:11:00-04:00,2025-10-27 01:57:00-04:00,2025-10-26 20:11:00,2025-10-27 01:57:00,2025-10,2025-10,2025-10-27,2025-10-26,9.75,243.75,500.0
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,47645.0,47569.25,47794.25,47719.25,47794.25,75.75,149.25,1.9702970297029703,47648.0,47727.0,2025-10-27 03:08:00,2025-10-27 06:27:00,0.0016579919408998833,79.0,MYM,tradovate,1m,5,2.5,2025-10-26 23:08:00-04:00,2025-10-27 02:27:00-04:00,2025-10-26 23:08:00,2025-10-27 02:27:00,2025-10,2025-10,2025-10-27,2025-10-26,79.0,197.5,373.125
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,25798.5,25773.5,25995.5,25823.5,25995.5,25.0,197.0,7.88,25799.0,25773.5,2025-10-27 06:26:00,2025-10-27 08:26:00,-0.0009884104035040586,-76.5,NQ,tradovate,1m,5,10.0,2025-10-27 02:26:00-04:00,2025-10-27 04:26:00-04:00,2025-10-27 02:26:00,2025-10-27 04:26:00,2025-10,2025-10,2025-10-27,2025-10-26,-25.5,-255.0,1970.0
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4070.4,4077.312857142857,3986.7,4065.387142857143,3986.7,6.912857142856865,83.70000000000027,12.107873527588872,4070.7,4056.7,2025-10-27 08:50:00,2025-10-27 08:54:00,0.003439211929152197,168.0,MGC,tradovate,1m,5,50.0,2025-10-27 04:50:00-04:00,2025-10-27 04:54:00-04:00,2025-10-27 04:50:00,2025-10-27 04:54:00,2025-10,2025-10,2025-10-27,2025-10-26,14.0,700.0,4185.000000000014
LONG,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,25804.0,25767.07232142857,25995.5,25838.42767857143,25995.5,36.92767857142826,191.5,5.185812036074417,25804.0,25842.25,2025-10-27 08:55:00,2025-10-27 10:16:00,0.0014823283211904403,76.5,NQ,tradovate,1m,5,10.0,2025-10-27 04:55:00-04:00,2025-10-27 06:16:00-04:00,2025-10-27 04:55:00,2025-10-27 06:16:00,2025-10,2025-10,2025-10-27,2025-10-26,38.25,382.5,1915.0
