side,setup_type,bridge_type,entry_variant,setup_tier,planned_entry_price,planned_stop_price,planned_target_price,partial_target_price,runner_target_price,stop_points,tp_points,planned_rr,entry_price,exit_price,entry_time,exit_time,return_pct,pnl,symbol,exchange,timeframe,report_contracts,dollars_per_point,entry_time_et,exit_time_et,entry_time_et_naive,exit_time_et_naive,entry_month_et,exit_month_et,calendar_exit_date_et,exit_apex_session_date,realized_points,gross_pnl_dollars_dynamic,planned_target_dollars_dynamic,entry_in_apex_hours,exit_in_apex_hours,apex_hours_ok,forced_flat_before_close_ok
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,6858.25,6879.16875,6809.25,6837.33125,6809.25,20.918749999999818,49.0,2.3423961756797333,6858.75,6837.0,2026-02-13 20:00:00,2026-02-13 20:35:00,0.0031711317659923743,152.25,MES,tradovate,1m,5,25.0,2026-02-13 15:00:00-05:00,2026-02-13 15:35:00-05:00,2026-02-13 15:00:00,2026-02-13 15:35:00,2026-02,2026-02,2026-02-13,2026-02-12,21.75,543.75,1225.0,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,6858.25,6879.16875,6809.25,6837.33125,6809.25,20.918749999999818,49.0,2.3423961756797333,6858.75,6846.5,2026-02-13 20:00:00,2026-02-13 21:51:00,0.0017860397302715825,85.75,MES,tradovate,1m,5,25.0,2026-02-13 15:00:00-05:00,2026-02-13 16:51:00-05:00,2026-02-13 15:00:00,2026-02-13 16:51:00,2026-02,2026-02,2026-02-13,2026-02-12,12.25,306.25,1225.0,True,True,True,True
LONG,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,5018.3,5006.692142857142,5079.0,5028.207857142857,5079.0,11.607857142857938,60.69999999999982,5.229216663589559,5018.5,5030.5,2026-02-16 07:27:00,2026-02-16 08:03:00,0.002391152734880997,120.0,MGC,tradovate,1m,5,50.0,2026-02-16 02:27:00-05:00,2026-02-16 03:03:00-05:00,2026-02-16 02:27:00,2026-02-16 03:03:00,2026-02,2026-02,2026-02-16,2026-02-15,12.0,600.0,3034.999999999991,True,True,True,True
LONG,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,5018.3,5006.692142857142,5079.0,5028.207857142857,5079.0,11.607857142857938,60.69999999999982,5.229216663589559,5018.5,5018.5,2026-02-16 07:27:00,2026-02-16 12:14:00,0.0,0.0,MGC,tradovate,1m,5,50.0,2026-02-16 02:27:00-05:00,2026-02-16 07:14:00-05:00,2026-02-16 02:27:00,2026-02-16 07:14:00,2026-02,2026-02,2026-02-16,2026-02-15,0.0,0.0,3034.999999999991,True,True,True,True
SHORT,NYAM_CONTINUATION,C2C3,PULLBACK_1M,A,6843.5,6853.5,6813.5,6833.5,6813.5,10.0,30.0,3.0,6843.75,6853.5,2026-02-16 16:00:00,2026-02-16 16:10:00,-0.0014246575342464762,-136.5,MES,tradovate,1m,5,25.0,2026-02-16 11:00:00-05:00,2026-02-16 11:10:00-05:00,2026-02-16 11:00:00,2026-02-16 11:10:00,2026-02,2026-02,2026-02-16,2026-02-15,-9.75,-243.75,750.0,True,True,True,True
SHORT,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,4926.55,4937.261071428572,4854.9,4915.838928571428,4854.9,10.711071428571813,71.65000000000055,6.689340135373756,4927.3,4937.261071428572,2026-02-17 07:10:00,2026-02-17 07:38:00,-0.002021608472910552,-199.22142857143626,MGC,tradovate,1m,5,50.0,2026-02-17 02:10:00-05:00,2026-02-17 02:38:00-05:00,2026-02-17 02:10:00,2026-02-17 02:38:00,2026-02,2026-02,2026-02-17,2026-02-16,-9.961071428571813,-498.05357142859066,3582.5000000000273,True,True,True,True
SHORT,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,4937.75,4949.230714285714,4854.9,4926.269285714286,4854.9,11.480714285714384,82.85000000000036,7.216449947116252,4939.9,4949.230714285714,2026-02-17 09:18:00,2026-02-17 09:53:00,-0.0018888467956263977,-186.61428571429497,MGC,tradovate,1m,5,50.0,2026-02-17 04:18:00-05:00,2026-02-17 04:53:00-05:00,2026-02-17 04:18:00,2026-02-17 04:53:00,2026-02,2026-02,2026-02-17,2026-02-16,-9.330714285714748,-466.5357142857374,4142.500000000018,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,49663.0,49749.75,49403.0,49599.75,49403.0,86.75,260.0,2.9971181556195967,49660.0,49569.0,2026-02-19 09:27:00,2026-02-19 10:07:00,0.0018324607329842646,91.0,MYM,tradovate,1m,5,2.5,2026-02-19 04:27:00-05:00,2026-02-19 05:07:00-05:00,2026-02-19 04:27:00,2026-02-19 05:07:00,2026-02,2026-02,2026-02-19,2026-02-18,91.0,227.5,650.0,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6881.25,6891.25,6856.75,6871.25,6856.75,10.0,24.5,2.45,6881.5,6870.5,2026-02-19 09:44:00,2026-02-19 10:12:00,0.001598488701591183,77.0,MES,tradovate,1m,5,25.0,2026-02-19 04:44:00-05:00,2026-02-19 05:12:00-05:00,2026-02-19 04:44:00,2026-02-19 05:12:00,2026-02,2026-02,2026-02-19,2026-02-18,11.0,275.0,612.5,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6881.25,6891.25,6856.75,6871.25,6856.75,10.0,24.5,2.45,6881.5,6881.5,2026-02-19 09:44:00,2026-02-19 12:25:00,-0.0,-0.0,MES,tradovate,1m,5,25.0,2026-02-19 04:44:00-05:00,2026-02-19 07:25:00-05:00,2026-02-19 04:44:00,2026-02-19 07:25:00,2026-02,2026-02,2026-02-19,2026-02-18,0.0,0.0,612.5,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,49663.0,49749.75,49403.0,49599.75,49403.0,86.75,260.0,2.9971181556195967,49660.0,49660.0,2026-02-19 09:27:00,2026-02-19 15:35:00,-0.0,-0.0,MYM,tradovate,1m,5,2.5,2026-02-19 04:27:00-05:00,2026-02-19 10:35:00-05:00,2026-02-19 04:27:00,2026-02-19 10:35:00,2026-02,2026-02,2026-02-19,2026-02-18,0.0,0.0,650.0,True,True,True,True
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,6864.75,6874.75,6844.75,6854.75,6844.75,10.0,20.0,2.0,6865.0,6852.5,2026-02-19 19:30:00,2026-02-19 19:40:00,0.0018208302986161273,87.5,MES,tradovate,1m,5,25.0,2026-02-19 14:30:00-05:00,2026-02-19 14:40:00-05:00,2026-02-19 14:30:00,2026-02-19 14:40:00,2026-02,2026-02,2026-02-19,2026-02-18,12.5,312.5,500.0,True,True,True,True
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,24808.75,24852.625,24721.0,24764.875,24721.0,43.875,87.75,2.0,24808.75,24760.5,2026-02-19 19:30:00,2026-02-19 19:40:00,0.0019448783191414742,96.5,NQ,tradovate,1m,5,10.0,2026-02-19 14:30:00-05:00,2026-02-19 14:40:00-05:00,2026-02-19 14:30:00,2026-02-19 14:40:00,2026-02,2026-02,2026-02-19,2026-02-18,48.25,482.5,877.5,True,True,True,True
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,24808.75,24852.625,24721.0,24764.875,24721.0,43.875,87.75,2.0,24808.75,24808.75,2026-02-19 19:30:00,2026-02-19 20:02:00,-0.0,-0.0,NQ,tradovate,1m,5,10.0,2026-02-19 14:30:00-05:00,2026-02-19 15:02:00-05:00,2026-02-19 14:30:00,2026-02-19 15:02:00,2026-02,2026-02,2026-02-19,2026-02-18,0.0,0.0,877.5,True,True,True,True
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,6864.75,6874.75,6844.75,6854.75,6844.75,10.0,20.0,2.0,6865.0,6874.75,2026-02-19 19:30:00,2026-02-19 20:55:00,-0.0014202476329205904,-68.25,MES,tradovate,1m,5,25.0,2026-02-19 14:30:00-05:00,2026-02-19 15:55:00-05:00,2026-02-19 14:30:00,2026-02-19 15:55:00,2026-02,2026-02,2026-02-19,2026-02-18,-9.75,-243.75,500.0,True,True,True,True
SHORT,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,24889.5,24923.5,24738.75,24873.5,24738.75,34.0,150.75,4.4338235294117645,24888.25,24923.5,2026-02-23 08:05:00,2026-02-23 08:51:00,-0.0014163309995680606,-141.0,NQ,tradovate,1m,5,10.0,2026-02-23 03:05:00-05:00,2026-02-23 03:51:00-05:00,2026-02-23 03:05:00,2026-02-23 03:51:00,2026-02,2026-02,2026-02-23,2026-02-22,-35.25,-352.5,1507.5,True,True,True,True
SHORT,NYAM_CONTINUATION,C2C3,PULLBACK_1M,A,24892.0,25045.295535714286,24648.40892857143,24780.704464285714,24648.40892857143,153.2955357142855,243.591071428571,1.589029127910024,24891.25,24734.25,2026-02-23 14:50:00,2026-02-23 16:02:00,0.006307437352483292,314.0,NQ,tradovate,1m,5,10.0,2026-02-23 09:50:00-05:00,2026-02-23 11:02:00-05:00,2026-02-23 09:50:00,2026-02-23 11:02:00,2026-02,2026-02,2026-02-23,2026-02-22,157.0,1570.0,2435.91071428571,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,6840.5,6851.75,6821.75,6831.75,6821.75,11.25,18.75,1.6666666666666667,6840.5,6851.75,2026-02-23 19:59:00,2026-02-23 20:33:00,-0.0016446166215919877,-157.5,MES,tradovate,1m,5,25.0,2026-02-23 14:59:00-05:00,2026-02-23 15:33:00-05:00,2026-02-23 14:59:00,2026-02-23 15:33:00,2026-02,2026-02,2026-02-23,2026-02-22,-11.25,-281.25,468.75,True,True,True,True
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,48923.75,49067.55357142857,48636.142857142855,48779.94642857143,48636.142857142855,143.80357142857247,287.60714285714494,2.0,48925.0,48875.0,2026-02-23 19:00:00,2026-02-23 21:51:00,0.0010219724067450642,100.0,MYM,tradovate,1m,5,2.5,2026-02-23 14:00:00-05:00,2026-02-23 16:51:00-05:00,2026-02-23 14:00:00,2026-02-23 16:51:00,2026-02,2026-02,2026-02-23,2026-02-22,50.0,125.0,719.0178571428623,True,True,True,True
SHORT,NYAM_CONTINUATION,C2C3,PULLBACK_1M,A,24892.0,25045.295535714286,24648.40892857143,24780.704464285714,24648.40892857143,153.2955357142855,243.591071428571,1.589029127910024,24891.25,24781.5,2026-02-23 14:50:00,2026-02-23 21:51:00,0.004409179932707286,219.5,NQ,tradovate,1m,5,10.0,2026-02-23 09:50:00-05:00,2026-02-23 16:51:00-05:00,2026-02-23 09:50:00,2026-02-23 16:51:00,2026-02,2026-02,2026-02-23,2026-02-22,109.75,1097.5,2435.91071428571,True,True,True,True
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,6869.5,6879.75,6828.5,6859.75,6828.5,10.25,41.0,4.0,6869.5,6859.0,2026-02-24 05:20:00,2026-02-24 08:02:00,0.0015284955236917197,73.5,MES,tradovate,1m,5,25.0,2026-02-24 00:20:00-05:00,2026-02-24 03:02:00-05:00,2026-02-24 00:20:00,2026-02-24 03:02:00,2026-02,2026-02,2026-02-24,2026-02-23,10.5,262.5,1025.0,True,True,True,True
SHORT,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,24833.0,24869.89017857143,24668.0,24796.10982142857,24668.0,36.890178571429715,165.0,4.472735193745777,24835.5,24793.5,2026-02-24 07:45:00,2026-02-24 08:09:00,0.0016911276197378866,84.0,NQ,tradovate,1m,5,10.0,2026-02-24 02:45:00-05:00,2026-02-24 03:09:00-05:00,2026-02-24 02:45:00,2026-02-24 03:09:00,2026-02,2026-02,2026-02-24,2026-02-23,42.0,420.0,1650.0,True,True,True,True
SHORT,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,24833.0,24869.89017857143,24668.0,24796.10982142857,24668.0,36.890178571429715,165.0,4.472735193745777,24835.5,24835.5,2026-02-24 07:45:00,2026-02-24 09:14:00,-0.0,-0.0,NQ,tradovate,1m,5,10.0,2026-02-24 02:45:00-05:00,2026-02-24 04:14:00-05:00,2026-02-24 02:45:00,2026-02-24 04:14:00,2026-02,2026-02,2026-02-24,2026-02-23,0.0,0.0,1650.0,True,True,True,True
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,6869.5,6879.75,6828.5,6859.75,6828.5,10.25,41.0,4.0,6869.5,6869.5,2026-02-24 05:20:00,2026-02-24 10:01:00,-0.0,-0.0,MES,tradovate,1m,5,25.0,2026-02-24 00:20:00-05:00,2026-02-24 05:01:00-05:00,2026-02-24 00:20:00,2026-02-24 05:01:00,2026-02,2026-02,2026-02-24,2026-02-23,0.0,0.0,1025.0,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,25076.25,25049.75,25361.75,25099.75,25361.75,26.5,285.5,10.773584905660377,25075.75,25106.75,2026-02-25 08:38:00,2026-02-25 11:40:00,0.0012362541499257862,62.0,NQ,tradovate,1m,5,10.0,2026-02-25 03:38:00-05:00,2026-02-25 06:40:00-05:00,2026-02-25 03:38:00,2026-02-25 06:40:00,2026-02,2026-02,2026-02-25,2026-02-24,31.0,310.0,2855.0,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,25076.25,25049.75,25361.75,25099.75,25361.75,26.5,285.5,10.773584905660377,25075.75,25361.75,2026-02-25 08:38:00,2026-02-25 19:02:00,0.011405441512218006,572.0,NQ,tradovate,1m,5,10.0,2026-02-25 03:38:00-05:00,2026-02-25 14:02:00-05:00,2026-02-25 03:38:00,2026-02-25 14:02:00,2026-02,2026-02,2026-02-25,2026-02-24,286.0,2860.0,2855.0,True,True,True,True
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,25373.25,25346.15625,25494.75,25398.34375,25494.75,27.09375,121.5,4.484429065743945,25373.0,25346.15625,2026-02-26 08:16:00,2026-02-26 08:47:00,-0.0010579651598155992,-80.53125,NQ,tradovate,1m,5,10.0,2026-02-26 03:16:00-05:00,2026-02-26 03:47:00-05:00,2026-02-26 03:16:00,2026-02-26 03:47:00,2026-02,2026-02,2026-02-26,2026-02-25,-26.84375,-268.4375,1215.0,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,25392.5,25367.5,25494.75,25417.5,25494.75,25.0,102.25,4.09,25390.5,25367.5,2026-02-26 09:39:00,2026-02-26 10:23:00,-0.000905850613418413,-69.0,NQ,tradovate,1m,5,10.0,2026-02-26 04:39:00-05:00,2026-02-26 05:23:00-05:00,2026-02-26 04:39:00,2026-02-26 05:23:00,2026-02,2026-02,2026-02-26,2026-02-25,-23.0,-230.0,1022.5,True,True,True,True
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,48824.75,48948.4,48577.45,48701.1,48577.45,123.65000000000146,247.3000000000029,2.0,48824.0,48948.4,2026-02-27 19:30:00,2026-02-27 20:17:00,-0.0025479272488939664,-248.8000000000029,MYM,tradovate,1m,5,2.5,2026-02-27 14:30:00-05:00,2026-02-27 15:17:00-05:00,2026-02-27 14:30:00,2026-02-27 15:17:00,2026-02,2026-02,2026-02-27,2026-02-26,-124.40000000000146,-311.00000000000364,618.2500000000073,True,True,True,True
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,24727.0,24756.5,24477.0,24706.5,24477.0,29.5,250.0,8.474576271186441,24728.25,24694.5,2026-03-02 05:50:00,2026-03-02 05:57:00,0.0013648357647629838,67.5,NQ,tradovate,1m,5,10.0,2026-03-02 00:50:00-05:00,2026-03-02 00:57:00-05:00,2026-03-02 00:50:00,2026-03-02 00:57:00,2026-03,2026-03,2026-03-02,2026-03-01,33.75,337.5,2500.0,True,True,True,True
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,48508.75,48583.75,48168.0,48433.75,48168.0,75.0,340.75,4.543333333333333,48512.0,48437.0,2026-03-02 05:59:00,2026-03-02 06:45:00,0.0015460092348285048,75.0,MYM,tradovate,1m,5,2.5,2026-03-02 00:59:00-05:00,2026-03-02 01:45:00-05:00,2026-03-02 00:59:00,2026-03-02 01:45:00,2026-03,2026-03,2026-03-02,2026-03-01,75.0,187.5,851.875,True,True,True,True
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6815.0,6827.234821428571,6768.5,6803.265178571429,6768.5,12.234821428571195,46.5,3.800627599795738,6815.5,6802.25,2026-03-02 05:59:00,2026-03-02 06:47:00,0.0019440980118846651,92.75,MES,tradovate,1m,5,25.0,2026-03-02 00:59:00-05:00,2026-03-02 01:47:00-05:00,2026-03-02 00:59:00,2026-03-02 01:47:00,2026-03,2026-03,2026-03-02,2026-03-01,13.25,331.25,1162.5,True,True,True,True
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6815.0,6827.234821428571,6768.5,6803.265178571429,6768.5,12.234821428571195,46.5,3.800627599795738,6815.5,6815.5,2026-03-02 05:59:00,2026-03-02 09:17:00,-0.0,-0.0,MES,tradovate,1m,5,25.0,2026-03-02 00:59:00-05:00,2026-03-02 04:17:00-05:00,2026-03-02 00:59:00,2026-03-02 04:17:00,2026-03,2026-03,2026-03-02,2026-03-01,0.0,0.0,1162.5,True,True,True,True
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,48508.75,48583.75,48168.0,48433.75,48168.0,75.0,340.75,4.543333333333333,48512.0,48512.0,2026-03-02 05:59:00,2026-03-02 10:05:00,-0.0,-0.0,MYM,tradovate,1m,5,2.5,2026-03-02 00:59:00-05:00,2026-03-02 05:05:00-05:00,2026-03-02 00:59:00,2026-03-02 05:05:00,2026-03,2026-03,2026-03-02,2026-03-01,0.0,0.0,851.875,True,True,True,True
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,24727.0,24756.5,24477.0,24706.5,24477.0,29.5,250.0,8.474576271186441,24728.25,24728.25,2026-03-02 05:50:00,2026-03-02 11:49:00,-0.0,-0.0,NQ,tradovate,1m,5,10.0,2026-03-02 00:50:00-05:00,2026-03-02 06:49:00-05:00,2026-03-02 00:50:00,2026-03-02 06:49:00,2026-03,2026-03,2026-03-02,2026-03-01,0.0,0.0,2500.0,True,True,True,True
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6829.75,6840.75,6718.75,6820.75,6718.75,11.0,111.0,10.090909090909092,6829.75,6818.0,2026-03-03 05:48:00,2026-03-03 07:24:00,0.0017204143636296854,82.25,MES,tradovate,1m,5,25.0,2026-03-03 00:48:00-05:00,2026-03-03 02:24:00-05:00,2026-03-03 00:48:00,2026-03-03 02:24:00,2026-03,2026-03,2026-03-03,2026-03-02,11.75,293.75,2775.0,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,24698.25,24739.040178571428,24352.0,24667.959821428572,24352.0,40.79017857142753,346.25,8.488562985662906,24700.75,24654.75,2026-03-03 07:28:00,2026-03-03 08:01:00,0.001862291630820967,92.0,NQ,tradovate,1m,5,10.0,2026-03-03 02:28:00-05:00,2026-03-03 03:01:00-05:00,2026-03-03 02:28:00,2026-03-03 03:01:00,2026-03,2026-03,2026-03-03,2026-03-02,46.0,460.0,3462.5,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,48442.75,48527.50357142857,47682.0,48357.99642857143,47682.0,84.75357142856956,760.75,8.976022923602237,48443.0,48345.0,2026-03-03 07:24:00,2026-03-03 08:14:00,0.0020229960985075346,98.0,MYM,tradovate,1m,5,2.5,2026-03-03 02:24:00-05:00,2026-03-03 03:14:00-05:00,2026-03-03 02:24:00,2026-03-03 03:14:00,2026-03,2026-03,2026-03-03,2026-03-02,98.0,245.0,1901.875,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,24698.25,24739.040178571428,24352.0,24667.959821428572,24352.0,40.79017857142753,346.25,8.488562985662906,24700.75,24700.75,2026-03-03 07:28:00,2026-03-03 16:46:00,-0.0,-0.0,NQ,tradovate,1m,5,10.0,2026-03-03 02:28:00-05:00,2026-03-03 11:46:00-05:00,2026-03-03 02:28:00,2026-03-03 11:46:00,2026-03,2026-03,2026-03-03,2026-03-02,0.0,0.0,3462.5,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,48442.75,48527.50357142857,47682.0,48357.99642857143,47682.0,84.75357142856956,760.75,8.976022923602237,48443.0,48443.0,2026-03-03 07:24:00,2026-03-03 18:01:00,-0.0,-0.0,MYM,tradovate,1m,5,2.5,2026-03-03 02:24:00-05:00,2026-03-03 13:01:00-05:00,2026-03-03 02:24:00,2026-03-03 13:01:00,2026-03,2026-03,2026-03-03,2026-03-02,0.0,0.0,1901.875,True,True,True,True
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6829.75,6840.75,6718.75,6820.75,6718.75,11.0,111.0,10.090909090909092,6829.75,6829.75,2026-03-03 05:48:00,2026-03-03 18:33:00,-0.0,-0.0,MES,tradovate,1m,5,25.0,2026-03-03 00:48:00-05:00,2026-03-03 13:33:00-05:00,2026-03-03 00:48:00,2026-03-03 13:33:00,2026-03,2026-03,2026-03-03,2026-03-02,0.0,0.0,2775.0,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,5176.45,5169.719642857142,5218.2,5183.180357142857,5218.2,6.730357142857429,41.75,6.203236932873177,5175.8,5184.0,2026-03-05 08:47:00,2026-03-05 09:07:00,0.0015842961474554773,81.99999999999818,MGC,tradovate,1m,5,50.0,2026-03-05 03:47:00-05:00,2026-03-05 04:07:00-05:00,2026-03-05 03:47:00,2026-03-05 04:07:00,2026-03,2026-03,2026-03-05,2026-03-04,8.199999999999818,409.9999999999909,2087.5,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,5176.45,5169.719642857142,5218.2,5183.180357142857,5218.2,6.730357142857429,41.75,6.203236932873177,5175.8,5175.8,2026-03-05 08:47:00,2026-03-05 09:31:00,0.0,0.0,MGC,tradovate,1m,5,50.0,2026-03-05 03:47:00-05:00,2026-03-05 04:31:00-05:00,2026-03-05 03:47:00,2026-03-05 04:31:00,2026-03,2026-03,2026-03-05,2026-03-04,0.0,0.0,2087.5,True,True,True,True
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,48167.75,48367.72857142857,47767.792857142864,47967.77142857143,47767.792857142864,199.9785714285681,399.9571428571362,2.0,48181.0,47979.0,2026-03-05 15:26:00,2026-03-05 16:17:00,0.0041925240239928385,202.0,MYM,tradovate,1m,5,2.5,2026-03-05 10:26:00-05:00,2026-03-05 11:17:00-05:00,2026-03-05 10:26:00,2026-03-05 11:17:00,2026-03,2026-03,2026-03-05,2026-03-04,202.0,505.0,999.8928571428405,True,True,True,True
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,48167.75,48367.72857142857,47767.792857142864,47967.77142857143,47767.792857142864,199.9785714285681,399.9571428571362,2.0,48181.0,47767.792857142864,2026-03-05 15:26:00,2026-03-05 18:19:00,0.008576142937197995,413.2071428571362,MYM,tradovate,1m,5,2.5,2026-03-05 10:26:00-05:00,2026-03-05 13:19:00-05:00,2026-03-05 10:26:00,2026-03-05 13:19:00,2026-03,2026-03,2026-03-05,2026-03-04,413.2071428571362,1033.0178571428405,999.8928571428405,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,47684.75,47759.75,47534.75,47609.75,47534.75,75.0,150.0,2.0,47689.0,47759.75,2026-03-05 19:27:00,2026-03-05 20:04:00,-0.0014835706347375854,-141.5,MYM,tradovate,1m,5,2.5,2026-03-05 14:27:00-05:00,2026-03-05 15:04:00-05:00,2026-03-05 14:27:00,2026-03-05 15:04:00,2026-03,2026-03,2026-03-05,2026-03-04,-70.75,-176.875,375.0,True,True,True,True
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,5077.1,5095.7025,5042.145,5059.9975,5042.145,18.602499999999964,34.95499999999993,1.8790485149845448,5077.4,5095.7025,2026-03-05 18:53:00,2026-03-05 20:16:00,-0.003604699255524535,-347.74750000001313,MGC,tradovate,1m,5,50.0,2026-03-05 13:53:00-05:00,2026-03-05 15:16:00-05:00,2026-03-05 13:53:00,2026-03-05 15:16:00,2026-03,2026-03,2026-03-05,2026-03-04,-18.30250000000069,-915.1250000000346,1747.7499999999964,True,True,True,True
LONG,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,25133.5,25090.086607142857,25214.326785714286,25172.913392857143,25214.326785714286,43.41339285714275,80.8267857142855,1.8617938012874562,25134.0,25090.086607142857,2026-03-06 07:27:00,2026-03-06 08:10:00,-0.001747170878377613,-175.653571428571,NQ,tradovate,1m,5,10.0,2026-03-06 02:27:00-05:00,2026-03-06 03:10:00-05:00,2026-03-06 02:27:00,2026-03-06 03:10:00,2026-03,2026-03,2026-03-06,2026-03-05,-43.91339285714275,-439.13392857142753,808.2678571428551,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,47974.0,48049.75,47024.0,47899.75,47024.0,75.75,950.0,12.541254125412541,47975.0,48049.75,2026-03-06 08:28:00,2026-03-06 08:44:00,-0.0015581031787388344,-149.5,MYM,tradovate,1m,5,2.5,2026-03-06 03:28:00-05:00,2026-03-06 03:44:00-05:00,2026-03-06 03:28:00,2026-03-06 03:44:00,2026-03,2026-03,2026-03-06,2026-03-05,-74.75,-186.875,2375.0,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,5093.75,5111.128214285714,5057.1,5076.371785714286,5057.1,17.37821428571442,36.649999999999636,2.1089623707844014,5098.9,5075.0,2026-03-06 09:37:00,2026-03-06 11:57:00,0.004687285492949389,238.99999999999636,MGC,tradovate,1m,5,50.0,2026-03-06 04:37:00-05:00,2026-03-06 06:57:00-05:00,2026-03-06 04:37:00,2026-03-06 06:57:00,2026-03,2026-03,2026-03-06,2026-03-05,23.899999999999636,1194.9999999999818,1832.4999999999818,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,5093.75,5111.128214285714,5057.1,5076.371785714286,5057.1,17.37821428571442,36.649999999999636,2.1089623707844014,5098.9,5098.9,2026-03-06 09:37:00,2026-03-06 12:11:00,-0.0,-0.0,MGC,tradovate,1m,5,50.0,2026-03-06 04:37:00-05:00,2026-03-06 07:11:00-05:00,2026-03-06 04:37:00,2026-03-06 07:11:00,2026-03,2026-03,2026-03-06,2026-03-05,0.0,0.0,1832.4999999999818,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,6764.0,6777.5,6715.25,6757.5,6715.25,13.5,48.75,3.611111111111111,6764.0,6777.5,2026-03-06 19:39:00,2026-03-06 20:02:00,-0.001995860437610908,-189.0,MES,tradovate,1m,5,25.0,2026-03-06 14:39:00-05:00,2026-03-06 15:02:00-05:00,2026-03-06 14:39:00,2026-03-06 15:02:00,2026-03,2026-03,2026-03-06,2026-03-05,-13.5,-337.5,1218.75,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,47838.0,47928.75,46839.0,47778.75,46839.0,90.75,999.0,11.008264462809917,47841.0,47748.0,2026-03-11 06:23:00,2026-03-11 07:40:00,0.001943939298927666,93.0,MYM,tradovate,1m,5,2.5,2026-03-11 02:23:00-04:00,2026-03-11 03:40:00-04:00,2026-03-11 02:23:00,2026-03-11 03:40:00,2026-03,2026-03,2026-03-11,2026-03-10,93.0,232.5,2497.5,True,True,True,True
